report_id,report_type,timestamp,location,department,equipment,raw_text,cleaned_text,metadata,sif_label,hazard_category,severity,immediate_action,intervention,corrective_action,preventive_action,work_stopped
05d934f8-d680-4b3d-816b-e01d0d19cb88,Unsafe Condition,,Unit B,,Valve,Trip hazard due to loose cables near Valve. Cables were immediately organized.,Trip hazard due to loose cables near Valve. Cables were immediately organized.,{},NO,Energy Isolation,MEDIUM,reported to supervisor,colleague intervened,cleaned up,,True
51e59a36-627a-44e1-9812-9a6f05ae442c,Unsafe Condition,,Refinery Sector 4,,Compressor,Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Trip hazard due to loose cables near Compressor. Cables were immediately organized.,{},NO,Electrical,LOW,stopped work,,cleaned up,,
c4829044-c477-47bc-94d9-3e27331c0181,Unsafe Condition,,Unit A,,Pump,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,{},NO,Electrical,MEDIUM,,supervisor intervened,replaced equipment,,
ffe68b1e-99ba-4bc0-8f5d-c0421f98b1ee,Unsafe Condition,,Refinery Sector 4,,Pump,Worker observed not wearing safety glasses at Refinery Sector 4.,Worker observed not wearing safety glasses at Refinery Sector 4.,{},NO,Confined Space,LOW,stopped work,supervisor intervened,replaced equipment,retrained staff,False
456ea1f5-c89d-49d8-9d66-513a4f3194f1,Unsafe Condition,,Unit B,,Compressor,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,{},NO,Slips/Trips,LOW,stopped work,supervisor intervened,,,True
6ea37603-58b2-4f35-af0c-9e96a3f6b469,Unsafe Condition,,Offshore Platform 1,,Valve,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,{},NO,Pressure,MEDIUM,reported to supervisor,colleague intervened,cleaned up,,
c1c3c17d-7a7d-4b59-adb0-dcf2ef84129c,Unsafe Act,,Unit A,,Pump,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,{},NO,Working at Height,MEDIUM,stopped work,supervisor intervened,replaced equipment,retrained staff,True
0306c9ea-93d6-4c16-967c-cb3915b1a8ce,Unsafe Condition,,Unit A,,Heat Exchanger,Worker observed not wearing safety glasses at Unit A.,Worker observed not wearing safety glasses at Unit A.,{},NO,Manual Handling,MEDIUM,reported to supervisor,supervisor intervened,replaced equipment,retrained staff,False
fbff96d4-05d7-421d-9e9f-38ea9951d914,Unsafe Act,,Unit A,,Heat Exchanger,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,{},NO,Working at Height,LOW,reported to supervisor,colleague intervened,,retrained staff,True
d00223ac-944c-4e08-8dba-4535cafafd4a,Near Miss,,Offshore Platform 1,,Pump,"While working at Offshore Platform 1, worker was at height without fall protection. Serious risk of fatal fall.","While working at Offshore Platform 1, worker was at height without fall protection. Serious risk of fatal fall.",{},YES,Working at Height,HIGH,reported to supervisor,,cleaned up,updated procedures,True
3c4b84ba-008e-46a4-b62e-5e0caf4b7a22,Unsafe Act,,Refinery Sector 4,,Heat Exchanger,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,{},NO,Energy Isolation,MEDIUM,,colleague intervened,,,False
c1f4513d-d379-4a52-ba0a-2d20d276e772,Unsafe Act,,Refinery Sector 4,,Valve,Worker observed not wearing safety glasses at Refinery Sector 4.,Worker observed not wearing safety glasses at Refinery Sector 4.,{},NO,Confined Space,LOW,stopped work,colleague intervened,cleaned up,updated procedures,False
37ef562e-2823-402f-9e8d-214d1cfe430c,Unsafe Condition,,Offshore Platform 1,,Compressor,Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Trip hazard due to loose cables near Compressor. Cables were immediately organized.,{},NO,Electrical,LOW,,,replaced equipment,retrained staff,False
4e6f766e-06a2-4306-8916-e02ac04723a3,Unsafe Condition,,Unit A,,Valve,Worker observed not wearing safety glasses at Unit A.,Worker observed not wearing safety glasses at Unit A.,{},NO,Confined Space,LOW,,supervisor intervened,,updated procedures,False
e626aab9-f89f-4e46-9765-0e69a6f323e5,Unsafe Act,,Offshore Platform 1,,Valve,Trip hazard due to loose cables near Valve. Cables were immediately organized.,Trip hazard due to loose cables near Valve. Cables were immediately organized.,{},NO,Pressure,MEDIUM,stopped work,supervisor intervened,cleaned up,,False
2c56750c-4ba4-4aa2-b86b-efdc2944cbe9,Unsafe Act,,Offshore Platform 1,,Pump,Small oil spill near Pump at Offshore Platform 1. Cleaned up promptly.,Small oil spill near Pump at Offshore Platform 1. Cleaned up promptly.,{},NO,Slips/Trips,LOW,stopped work,supervisor intervened,cleaned up,updated procedures,
bb108033-1ed2-420f-819e-8f54d17a39e1,Unsafe Condition,,Unit B,,Heat Exchanger,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,{},NO,Electrical,LOW,reported to supervisor,,cleaned up,,True
32a02556-c70e-4c87-a6e0-7c4941f06e68,Unsafe Condition,,Unit A,,Compressor,Small oil spill near Compressor at Unit A. Cleaned up promptly.,Small oil spill near Compressor at Unit A. Cleaned up promptly.,{},NO,Electrical,LOW,,,replaced equipment,,
0403f7a6-679a-4c87-99ac-ac9178c8ed3e,Unsafe Condition,,Unit A,,Pump,Trip hazard due to loose cables near Pump. Cables were immediately organized.,Trip hazard due to loose cables near Pump. Cables were immediately organized.,{},NO,Slips/Trips,LOW,stopped work,supervisor intervened,cleaned up,,
af45247b-71a3-4bb6-909b-dc72c187c63d,Unsafe Condition,,Refinery Sector 4,,Electrical Panel,Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,{},NO,Energy Isolation,MEDIUM,reported to supervisor,colleague intervened,,updated procedures,False
bafffbbf-8872-4931-923d-c951cecb6fea,Unsafe Condition,,Offshore Platform 1,,Pump,Trip hazard due to loose cables near Pump. Cables were immediately organized.,Trip hazard due to loose cables near Pump. Cables were immediately organized.,{},NO,Pressure,MEDIUM,stopped work,colleague intervened,cleaned up,,True
c0a9a3eb-7524-4a8e-a834-5104c7718647,Near Miss,,Offshore Platform 1,,Valve,"During maintenance of the Valve at Offshore Platform 1, the technician started work without isolating the equipment. The Valve was still energized.","During maintenance of the Valve at Offshore Platform 1, the technician started work without isolating the equipment. The Valve was still energized.",{},YES,Confined Space,HIGH,reported to supervisor,,replaced equipment,,
a3dff2fe-5127-4a69-921e-6c01ffcac6c4,Unsafe Act,,Refinery Sector 4,,Pump,Line opened with residual pressure on the Pump. High-energy release narrowly missed the operator.,Line opened with residual pressure on the Pump. High-energy release narrowly missed the operator.,{},YES,Energy Isolation,CRITICAL,reported to supervisor,supervisor intervened,,retrained staff,True
b1db3695-c1d9-4c8d-85c4-046f9c60d93f,Unsafe Act,,Unit B,,Valve,Worker observed not wearing safety glasses at Unit B.,Worker observed not wearing safety glasses at Unit B.,{},NO,Confined Space,LOW,,,replaced equipment,,False
3bdbf84e-5ed0-47e3-baec-58c624db56f9,Unsafe Act,,Offshore Platform 1,,Electrical Panel,Small oil spill near Electrical Panel at Offshore Platform 1. Cleaned up promptly.,Small oil spill near Electrical Panel at Offshore Platform 1. Cleaned up promptly.,{},NO,Energy Isolation,MEDIUM,,,,retrained staff,False
6ff4e05d-743c-4013-9e53-c20dfddb7096,Unsafe Act,,Offshore Platform 1,,Electrical Panel,Small oil spill near Electrical Panel at Offshore Platform 1. Cleaned up promptly.,Small oil spill near Electrical Panel at Offshore Platform 1. Cleaned up promptly.,{},NO,Energy Isolation,MEDIUM,,,,retrained staff,False
d47586ea-7036-4c6a-a82a-77260ce8bda9,Unsafe Condition,,Unit B,,Electrical Panel,Small oil spill near Electrical Panel at Unit B. Cleaned up promptly.,Small oil spill near Electrical Panel at Unit B. Cleaned up promptly.,{},NO,Energy Isolation,MEDIUM,,supervisor intervened,,retrained staff,False
c357eba3-36af-4811-98d6-858c19a4b3f6,Unsafe Act,,Unit A,,Heat Exchanger,Small oil spill near Heat Exchanger at Unit A. Cleaned up promptly.,Small oil spill near Heat Exchanger at Unit A. Cleaned up promptly.,{},NO,Electrical,LOW,reported to supervisor,supervisor intervened,,,True
49d02a31-7223-4a0a-bbc3-324007902c79,Unsafe Condition,,Unit A,,Electrical Panel,Small oil spill near Electrical Panel at Unit A. Cleaned up promptly.,Small oil spill near Electrical Panel at Unit A. Cleaned up promptly.,{},NO,Electrical,MEDIUM,stopped work,,cleaned up,,False
ae084ccd-6904-4708-8613-0c36c64eaca5,Unsafe Condition,,Offshore Platform 1,,Pump,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,{},NO,Working at Height,LOW,reported to supervisor,supervisor intervened,cleaned up,updated procedures,True
3129d7b7-e49d-4fe3-9c0e-844411ac5bc6,Unsafe Condition,,Unit A,,Compressor,Worker observed not wearing safety glasses at Unit A.,Worker observed not wearing safety glasses at Unit A.,{},NO,Working at Height,MEDIUM,stopped work,supervisor intervened,cleaned up,updated procedures,
82609037-7f41-477c-932e-db08e486b532,Unsafe Act,,Unit A,,Pump,Small oil spill near Pump at Unit A. Cleaned up promptly.,Small oil spill near Pump at Unit A. Cleaned up promptly.,{},NO,Manual Handling,LOW,,colleague intervened,,,True
185e3b5e-6d04-458f-8903-efcba062d675,Unsafe Condition,,Refinery Sector 4,,Valve,Worker observed not wearing safety glasses at Refinery Sector 4.,Worker observed not wearing safety glasses at Refinery Sector 4.,{},NO,Confined Space,MEDIUM,,,,,True
bb7ee4a6-9c81-43d3-8659-b3c4e8a36495,Unsafe Act,,Unit A,,Compressor,Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Trip hazard due to loose cables near Compressor. Cables were immediately organized.,{},NO,Energy Isolation,LOW,,,,,True
09012637-446e-4c96-b0d8-2824dc828077,Unsafe Act,,Refinery Sector 4,,Electrical Panel,Worker entered the confined space at Refinery Sector 4 without conducting a gas test. No standby person was present.,Worker entered the confined space at Refinery Sector 4 without conducting a gas test. No standby person was present.,{},YES,Confined Space,CRITICAL,reported to supervisor,,replaced equipment,,True
20cebd81-d95f-4887-b8fa-67444275f8d0,Unsafe Condition,,Offshore Platform 1,,Heat Exchanger,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,{},NO,Confined Space,MEDIUM,reported to supervisor,colleague intervened,,updated procedures,
48f6fded-e76e-4a22-b261-7c9e3093b064,Unsafe Act,,Unit A,,Pump,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,{},NO,Energy Isolation,MEDIUM,stopped work,supervisor intervened,,,False
478d2dc1-c94d-42f7-aa48-e0d00430ea91,Unsafe Condition,,Unit B,,Compressor,,,{},NO,Pressure,LOW,reported to supervisor,supervisor intervened,,,True
b2745de0-5216-4edc-a50f-744da54959cf,Unsafe Condition,,Refinery Sector 4,,Heat Exchanger,Small oil spill near Heat Exchanger at Refinery Sector 4. Cleaned up promptly.,Small oil spill near Heat Exchanger at Refinery Sector 4. Cleaned up promptly.,{},NO,Energy Isolation,MEDIUM,stopped work,,cleaned up,retrained staff,True
d7a9e2ab-c220-437c-9a43-09777081661b,Unsafe Condition,,Unit A,,Pump,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,{},NO,Pressure,LOW,,colleague intervened,cleaned up,retrained staff,
cb86ed6a-8218-4e06-9a9b-3900be350813,Unsafe Condition,,Unit A,,Electrical Panel,Small oil spill near Electrical Panel at Unit A. Cleaned up promptly.,Small oil spill near Electrical Panel at Unit A. Cleaned up promptly.,{},NO,Pressure,LOW,,colleague intervened,,,False
a1a7aeff-f57f-4aa2-8cc8-7fd85349cd13,Unsafe Condition,,Offshore Platform 1,,Compressor,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,{},NO,Electrical,LOW,stopped work,,replaced equipment,,
d5117a2b-f4cd-4d7f-884a-1a9419f7fb65,Unsafe Condition,,Offshore Platform 1,,Compressor,Worker observed not wearing safety glasses at Offshore Platform 1.,Worker observed not wearing safety glasses at Offshore Platform 1.,{},NO,Energy Isolation,MEDIUM,reported to supervisor,,cleaned up,retrained staff,
382a4d82-6161-42c2-9a39-ee9bec48d7ad,Unsafe Condition,,Offshore Platform 1,,Pump,Worker observed not wearing safety glasses at Offshore Platform 1.,Worker observed not wearing safety glasses at Offshore Platform 1.,{},NO,Pressure,MEDIUM,,colleague intervened,,retrained staff,False
e1c8a05d-9c91-4b49-952f-aaef9f3b76c7,Unsafe Act,,Refinery Sector 4,,Electrical Panel,"While working at Refinery Sector 4, worker was at height without fall protection. Serious risk of fatal fall.","While working at Refinery Sector 4, worker was at height without fall protection. Serious risk of fatal fall.",{},YES,Energy Isolation,HIGH,stopped work,,replaced equipment,,
95f39885-b412-4bc3-ab06-f563bbf05da5,Unsafe Condition,,Offshore Platform 1,,Electrical Panel,Worker observed not wearing safety glasses at Offshore Platform 1.,Worker observed not wearing safety glasses at Offshore Platform 1.,{},NO,Electrical,MEDIUM,stopped work,colleague intervened,cleaned up,updated procedures,True
690ab177-ba13-4e62-96ae-9e63e5eab0e4,Unsafe Act,,Refinery Sector 4,,Electrical Panel,Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,{},NO,Slips/Trips,LOW,stopped work,,cleaned up,,False
31b2a21f-5c96-4fac-ba7b-0ebb0eb5efbe,Unsafe Act,,Unit A,,Electrical Panel,Small oil spill near Electrical Panel at Unit A. Cleaned up promptly.,Small oil spill near Electrical Panel at Unit A. Cleaned up promptly.,{},NO,Confined Space,LOW,,supervisor intervened,cleaned up,,False
f915bc38-9f31-4dbc-b574-dddd87ac7a77,Unsafe Act,,Refinery Sector 4,,Pump,<div><p>Worker observed not wearing safety glasses at Refinery Sector 4.</p></div>,Worker observed not wearing safety glasses at Refinery Sector 4.,{},NO,Energy Isolation,MEDIUM,stopped work,supervisor intervened,replaced equipment,updated procedures,
cd7f0bd3-fc5d-4111-9057-61fe56baa6dc,Unsafe Condition,,Unit A,,Valve,Trip hazard due to loose cables near Valve. Cables were immediately organized.,Trip hazard due to loose cables near Valve. Cables were immediately organized.,{},NO,Working at Height,MEDIUM,stopped work,,replaced equipment,retrained staff,
15aae9b7-2676-422b-ab56-69c1506bff2b,Unsafe Act,,Refinery Sector 4,,Heat Exchanger,,,{},NO,Manual Handling,LOW,reported to supervisor,supervisor intervened,replaced equipment,,
